source_vintage,source_hs8,hs8_2022,match_type
2017,84183000,84183000,identity
2017,84184000,84184000,identity
2017,84185000,84185010,concordance
2017,84186100,84186100,identity
2017,84186900,84186900,identity
2017,84189100,84189100,identity
2017,84189900,84189900,identity
2017,84191100,84191100,identity
2017,84191900,84191200,concordance_split
2017,84191900,84191910,concordance_split
2017,84192000,84192000,identity
2017,84193100,84193300,concordance_split
2017,84193100,84193400,concordance_split
2017,84193200,84193300,concordance_split
2017,84193200,84193500,concordance_split
2017,84193903,84193300,concordance_split
2017,84193903,84193901,concordance_split
2017,84194000,84194000,identity
2017,84195000,84195000,identity
2017,84196000,84196000,identity
2017,84198100,84198100,identity
2017,84198910,84198910,identity
2017,84199010,84199010,identity
2017,84201000,84201000,identity
2017,84209100,84209100,identity
2017,84209900,84209900,identity
2017,84211100,84211100,identity
2017,84211200,84211200,identity
2017,84211910,84211910,identity
2017,84212102,84212102,identity
2017,84212200,84212200,identity
2017,84212300,84212300,identity
2017,84212900,84212900,identity
2017,84213100,84213100,identity
2017,84213900,84147000,concordance_split
2017,84213900,84213200,concordance_split
2017,84213900,84213910,concordance_split
2017,84219120,84219120,identity
2017,84219901,84149013,concordance_split
2017,84219901,84219902,concordance_split
2017,84221100,84221100,identity
2017,84221900,84221900,identity
2017,84222000,84222000,identity
2017,84223002,84223002,identity
2017,84224003,84224003,identity
2017,84229004,84229004,identity
2017,84231000,84231000,identity
2017,84232000,84232000,identity
2017,84233000,84233000,identity
2017,84238100,84238100,identity
2017,84238200,84238200,identity
2017,84238900,84238900,identity
2017,84239000,84239000,identity
2017,84241000,84241000,identity
2017,84242000,84242000,identity
2017,84243005,84243005,identity
2017,84244100,84244100,identity
2017,84244900,84244900,identity
2017,84248200,84248200,identity
2017,84248911,84248911,identity
2017,84249030,84249030,identity
2017,84251100,84251100,identity
2017,84251900,84251900,identity
2017,84253130,84253130,identity
2017,84253939,84253939,identity
2017,84254100,84254100,identity
2017,84254200,84254200,identity
2017,84254900,84254900,identity
2017,84261100,84261100,identity
2017,84261200,84261200,identity
2017,84261900,84261900,identity
2017,84262000,84262000,identity
2017,84263000,84263000,identity
2017,84264100,84264100,identity
2017,84264900,84264900,identity
2017,84269100,84269100,identity
2017,84269900,84269900,identity
2017,84271000,84271000,identity
2017,84272000,84272000,identity
2017,84279000,84279000,identity
2017,84281000,84281000,identity
2017,84282000,84282000,identity
2017,84283100,84283100,identity
2017,84283200,84283200,identity
2017,84283300,84283300,identity
2017,84283905,84283905,identity
2017,84284000,84284000,identity
2017,84286000,84286000,identity
2017,84289050,84287000,concordance_split
2017,84289050,84289060,concordance_split
2017,84291100,84291100,identity
2017,84291900,84291900,identity
2017,84292000,84292000,identity
2017,84293000,84293000,identity
2017,84294000,84294000,identity
2017,84295100,84295100,identity
2017,84295200,84295200,identity
2017,84295900,84295900,identity
2017,84301000,84301000,identity
2017,84302000,84302000,identity
2017,84303100,84303100,identity
2017,84303900,84303900,identity
2017,84304100,84304100,identity
2017,84304900,84304900,identity
2017,84305000,84305000,identity
2017,84306100,84306100,identity
2017,84306901,84306901,identity
2017,84311000,84311000,identity
2017,84312000,84312000,identity
2017,84313100,84313100,identity
2017,84313911,84313911,identity
2017,84314100,84314100,identity
2017,84314200,84314200,identity
2017,84314300,84314300,identity
2017,84314950,84314950,identity
2017,84321000,84321000,identity
2017,84322100,84322100,identity
2017,84322900,84322900,identity
2017,84323100,84323100,identity
2017,84323900,84323900,identity
2017,84324100,84324100,identity
2017,84324200,84324200,identity
2017,84328000,84328000,identity
2017,84329000,84329000,identity
2017,84331192,84331192,identity
2017,84331193,84331193,identity
2017,84331900,84331900,identity
2017,84332000,84332000,identity
2017,84333000,84333000,identity
2017,84334000,84334000,identity
2017,84335100,84335100,identity
2017,84335200,84335200,identity
2017,84335300,84335300,identity
2017,84335900,84335900,identity
2017,84336000,84336000,identity
2017,84339000,84339000,identity
2017,84341000,84341000,identity
2017,84342000,84342000,identity
2017,84349000,84349000,identity
2017,84351000,84351000,identity
2017,84359000,84359000,identity
2017,84361000,84361000,identity
2017,84362100,84362100,identity
2017,84362900,84362900,identity
2017,84368000,84368000,identity
2017,84369100,84369100,identity
2017,84369900,84369900,identity
2017,84371000,84371000,identity
2017,84378000,84378000,identity
2017,84379000,84379000,identity
2017,84381000,84381000,identity
2017,84382000,84382000,identity
2017,84383000,84383000,identity
2017,84384000,84384000,identity
2017,84385000,84385000,identity
2017,84386000,84386000,identity
2017,84388000,84388010,concordance_split
2017,84388000,84792010,concordance_split
2017,84389000,84389000,identity
2017,84391000,84391000,identity
2017,84392000,84392000,identity
2017,84393000,84393000,identity
2017,84399100,84399100,identity
2017,84399900,84399900,identity
2017,84401000,84401000,identity
2017,84409000,84409000,identity
2017,84411000,84411000,identity
2017,84412000,84412000,identity
2017,84413000,84413000,identity
2017,84414000,84414000,identity
2017,84418000,84418010,concordance_split
2017,84418000,84858000,concordance_split
2017,84419000,84419000,identity
2017,84423030,84423030,identity
2017,84424000,84424000,identity
2017,84425000,84425000,identity
2017,84431100,84431100,identity
2017,84431200,84431200,identity
2017,84431300,84431300,identity
2017,84431400,84431400,identity
2017,84431500,84431500,identity
2017,84431600,84431600,identity
2017,84431700,84431700,identity
2017,84431910,84431910,identity
2017,84433105,84433105,identity
2017,84433207,84433207,identity
2017,84433908,84433908,identity
2017,84439100,84439100,identity
2017,84439950,84439950,identity
2017,84440000,84440000,identity
2017,84451100,84451100,identity
2017,84451200,84451200,identity
2017,84451300,84451300,identity
2017,84451900,84451900,identity
2017,84452000,84452000,identity
2017,84453000,84453000,identity
2017,84454000,84454000,identity
2017,84459000,84459000,identity
2017,84461000,84461000,identity
2017,84462100,84462100,identity
2017,84462900,84462900,identity
2017,84463000,84463000,identity
2017,84471100,84471100,identity
2017,84471200,84471200,identity
2017,84472000,84472000,identity
2017,84479000,84479000,identity
2017,84481100,84481100,identity
2017,84481900,84481900,identity
2017,84482000,84482000,identity
2017,84483100,84483100,identity
2017,84483200,84483200,identity
2017,84483300,84483300,identity
2017,84483900,84483900,identity
2017,84484200,84484200,identity
2017,84484950,84484950,identity
2017,84485100,84485100,identity
2017,84485900,84485900,identity
2017,84490000,84490000,identity
2017,84501100,84501100,identity
2017,84501200,84501200,identity
2017,84501900,84501900,identity
2017,84502000,84502000,identity
2017,84509000,84509000,identity
2017,84511000,84511000,identity
2017,84512100,84512100,identity
2017,84512900,84512900,identity
2017,84513000,84513000,identity
2017,84514000,84514000,identity
2017,84515000,84515000,identity
2017,84518000,84518000,identity
2017,84519000,84519000,identity
2017,84521000,84521000,identity
2017,84522100,84522100,identity
2017,84522900,84522900,identity
2017,84523000,84523000,identity
2017,84529010,84529010,identity
2017,84531000,84531000,identity
2017,84532000,84532000,identity
2017,84538000,84538000,identity
2017,84539000,84539000,identity
2017,84541000,84541000,identity
2017,84542000,84542000,identity
2017,84543000,84543000,identity
2017,84549000,84549000,identity
2017,84551000,84551000,identity
2017,84552100,84552100,identity
2017,84552200,84552200,identity
2017,84553000,84553000,identity
2017,84559000,84559000,identity
2017,84561100,84561100,identity
2017,84561200,84561200,identity
2017,84562010,84562010,identity
2017,84563020,84563020,identity
2017,84564000,84564000,identity
2017,84565000,84565000,identity
2017,84569021,84569021,identity
2017,84571000,84571000,identity
2017,84572000,84572000,identity
2017,84573000,84573000,identity
2017,84581100,84581100,identity
2017,84581900,84581900,identity
2017,84589100,84589100,identity
2017,84589900,84589900,identity
2017,84591000,84591000,identity
2017,84592100,84592100,identity
2017,84592900,84592900,identity
2017,84593100,84593100,identity
2017,84593900,84593900,identity
2017,84594100,84594100,identity
2017,84594900,84594900,identity
2017,84595100,84595100,identity
2017,84595900,84595900,identity
2017,84596100,84596100,identity
2017,84596900,84596900,identity
2017,84597000,84597000,identity
2017,84601200,84601200,identity
2017,84601901,84601901,identity
2017,84602200,84602200,identity
2017,84602300,84602300,identity
2017,84602400,84602400,identity
2017,84602901,84602901,identity
2017,84603100,84603100,identity
2017,84603900,84603900,identity
2017,84604000,84604000,identity
2017,84609001,84609001,identity
2017,84612000,84612000,identity
2017,84613000,84613000,identity
2017,84614000,84614000,identity
2017,84615000,84615000,identity
2017,84619001,84619001,identity
2017,84621000,84621100,concordance_split
2017,84621000,84621900,concordance_split
2017,84621000,84625100,concordance_split
2017,84621000,84625900,concordance_split
2017,84621000,84626100,concordance_split
2017,84621000,84626200,concordance_split
2017,84621000,84626300,concordance_split
2017,84621000,84626900,concordance_split
2017,84621000,84629000,concordance_split
2017,84622110,84622200,concordance_split
2017,84622110,84622300,concordance_split
2017,84622110,84622400,concordance_split
2017,84622110,84622500,concordance_split
2017,84622110,84622600,concordance_split
2017,84622110,84625100,concordance_split
2017,84622110,84626100,concordance_split
2017,84622110,84626200,concordance_split
2017,84622110,84626300,concordance_split
2017,84622110,84626900,concordance_split
2017,84622110,84629000,concordance_split
2017,84622920,84622200,concordance_split
2017,84622920,84622910,concordance_split
2017,84622920,84625900,concordance_split
2017,84622920,84626100,concordance_split
2017,84622920,84626200,concordance_split
2017,84622920,84626300,concordance_split
2017,84622920,84626900,concordance_split
2017,84622920,84629000,concordance_split
2017,84623100,84623200,concordance_split
2017,84623100,84623300,concordance_split
2017,84623100,84625100,concordance_split
2017,84623100,84626100,concordance_split
2017,84623100,84626200,concordance_split
2017,84623100,84626300,concordance_split
2017,84623100,84626900,concordance_split
2017,84623100,84629000,concordance_split
2017,84623900,84623200,concordance_split
2017,84623900,84623910,concordance_split
2017,84623900,84625900,concordance_split
2017,84623900,84626100,concordance_split
2017,84623900,84626200,concordance_split
2017,84623900,84626300,concordance_split
2017,84623900,84626900,concordance_split
2017,84623900,84629000,concordance_split
2017,84624100,84624200,concordance_split
2017,84624100,84625100,concordance_split
2017,84624100,84626100,concordance_split
2017,84624100,84626200,concordance_split
2017,84624100,84626300,concordance_split
2017,84624100,84626900,concordance_split
2017,84624100,84629000,concordance_split
2017,84624900,84624901,concordance_split
2017,84624900,84625900,concordance_split
2017,84624900,84626100,concordance_split
2017,84624900,84626200,concordance_split
2017,84624900,84626300,concordance_split
2017,84624900,84626900,concordance_split
2017,84624900,84629000,concordance_split
2017,84629100,84626100,concordance_split
2017,84629100,84629000,concordance_split
2017,84629900,84624200,concordance_split
2017,84629900,84624901,concordance_split
2017,84629900,84626200,concordance_split
2017,84629900,84626300,concordance_split
2017,84629900,84626900,concordance_split
2017,84629900,84629000,concordance_split
2017,84631000,84631000,identity
2017,84632000,84632000,identity
2017,84633000,84633000,identity
2017,84639000,84639010,concordance_split
2017,84639000,84851001,concordance_split
2017,84641010,84641010,identity
2017,84642020,84642020,identity
2017,84649030,84649030,identity
2017,84651000,84651000,identity
2017,84652000,84652000,identity
2017,84659101,84659101,identity
2017,84659201,84659201,identity
2017,84659301,84659301,identity
2017,84659401,84659401,identity
2017,84659501,84659501,identity
2017,84659601,84659601,identity
2017,84659911,84659901,concordance_split
2017,84659911,84858000,concordance_split
2017,84661020,84661020,identity
2017,84662030,84662030,identity
2017,84663040,84663040,identity
2017,84669150,84669150,identity
2017,84669260,84669260,identity
2017,84669310,84669310,identity
2017,84669480,84669410,concordance_split
2017,84669480,84859002,concordance_split
2017,84671100,84671100,identity
2017,84671900,84671900,identity
2017,84672100,84672100,identity
2017,84672200,84672200,identity
2017,84672900,84672900,identity
2017,84678100,84678100,identity
2017,84678900,84678900,identity
2017,84679120,84679120,identity
2017,84679200,84679200,identity
2017,84679901,84679901,identity
2017,84681000,84681000,identity
2017,84682000,84682000,identity
2017,84688000,84688000,identity
2017,84689000,84689000,identity
2017,84701001,84701001,identity
2017,84702100,84702100,identity
2017,84702901,84702901,identity
2017,84703000,84703000,identity
2017,84705000,84705000,identity
2017,84709050,84709050,identity
2017,84713011,84713011,identity
2017,84714121,84714121,identity
2017,84714930,84714930,identity
2017,84715040,84715040,identity
2017,84716050,84716050,identity
2017,84717000,84717000,identity
2017,84718060,84718060,identity
2017,84719000,84719000,identity
2017,84721000,84721000,identity
2017,84723000,84723000,identity
2017,84729003,84729003,identity
2017,84732101,84732101,identity
2017,84732901,84732901,identity
2017,84733011,84733011,identity
2017,84734021,84734021,identity
2017,84735031,84735031,identity
2017,84741000,84741000,identity
2017,84742000,84742000,identity
2017,84743100,84743100,identity
2017,84743200,84743200,identity
2017,84743900,84743900,identity
2017,84748000,84748000,identity
2017,84749000,84749000,identity
2017,84751000,84751000,identity
2017,84752100,84752100,identity
2017,84752900,84752910,concordance_split
2017,84752900,84853000,concordance_split
2017,84759000,84759010,concordance
2017,84762100,84762100,identity
2017,84762900,84762900,identity
2017,84768100,84768100,identity
2017,84768900,84768900,identity
2017,84769000,84769000,identity
2017,84771010,84771010,identity
2017,84772010,84772010,identity
2017,84773020,84773020,identity
2017,84774010,84774010,identity
2017,84775100,84775100,identity
2017,84775920,84775920,identity
2017,84778030,84778040,concordance_split
2017,84778030,84852000,concordance_split
2017,84779010,84779050,concordance_split
2017,84779010,84859002,concordance_split
2017,84781000,84781000,identity
2017,84789000,84789000,identity
2017,84791000,84791000,identity
2017,84792000,84792010,concordance
2017,84793000,84793000,identity
2017,84794000,84794000,identity
2017,84795010,84795010,identity
2017,84796000,84796000,identity
2017,84797100,84797100,identity
2017,84797900,84797900,identity
2017,84798101,84798110,concordance_split
2017,84798101,84798300,concordance_split
2017,84798201,84798201,identity
2017,84798990,84798300,concordance_split
2017,84798990,84798902,concordance_split
2017,84798990,84853000,concordance_split
2017,84798990,84858000,concordance_split
2017,84799010,84799011,concordance
2017,84801000,84801000,identity
2017,84802000,84802000,identity
2017,84803000,84803000,identity
2017,84804100,84804100,identity
2017,84804900,84804900,identity
2017,84805000,84805000,identity
2017,84806000,84806000,identity
2017,84807110,84807110,identity
2017,84807900,84807900,identity
2017,84811000,84811000,identity
2017,84812000,84812000,identity
2017,84813000,84813000,identity
2017,84814000,84814000,identity
2017,84818000,84818000,identity
2017,84819001,84819001,identity
2017,84821000,84821000,identity
2017,84822000,84822000,identity
2017,84823000,84823000,identity
2017,84824000,84824000,identity
2017,84825000,84825000,identity
2017,84828000,84828000,identity
2017,84829100,84829100,identity
2017,84829900,84829900,identity
2017,84831000,84831000,identity
2017,84832000,84832000,identity
2017,84833000,84833000,identity
2017,84834000,84834000,identity
2017,84835000,84835000,identity
2017,84836000,84836000,identity
2017,84839000,84839000,identity
2017,84841000,84841000,identity
2017,84842000,84842000,identity
2017,84849000,84849000,identity
2017,84861010,84861010,identity
2017,84862000,84862000,identity
2017,84863030,84863030,identity
2017,84864000,84864000,identity
2017,84869000,84869000,identity
2017,84871001,84871001,identity
2017,84879006,84879006,identity
2017,85011000,85011000,identity
2017,85012000,85012000,identity
2017,85013100,85013101,concordance_split
2017,85013100,85017100,concordance_split
2017,85013100,85017200,concordance_split
2017,85013200,85013202,concordance
2017,85013300,85013303,concordance
2017,85013400,85013404,concordance
2017,85014000,85014000,identity
2017,85015100,85015100,identity
2017,85015200,85015200,identity
2017,85015300,85015300,identity
2017,85016100,85016101,concordance_split
2017,85016100,85018000,concordance_split
2017,85016200,85016202,concordance
2017,85016300,85016303,concordance
2017,85016400,85016404,concordance
2017,85021100,85021100,identity
2017,85021200,85021200,identity
2017,85021300,85021300,identity
2017,85022000,85022000,identity
2017,85023100,85023100,identity
2017,85023900,85023900,identity
2017,85024000,85024000,identity
2017,85030010,85030010,identity
2017,85030020,85030020,identity
2017,85030090,85030090,identity
2017,85041000,85041000,identity
2017,85042100,85042100,identity
2017,85042200,85042200,identity
2017,85042300,85042300,identity
2017,85043100,85043100,identity
2017,85043200,85043200,identity
2017,85043300,85043300,identity
2017,85043400,85043400,identity
2017,85044001,85044001,identity
2017,85045000,85045000,identity
2017,85049010,85049010,identity
2017,85051100,85051100,identity
2017,85051900,85051900,identity
2017,85052000,85052000,identity
2017,85059001,85059001,identity
2017,85061000,85061000,identity
2017,85063000,85063000,identity
2017,85064000,85064000,identity
2017,85065000,85065000,identity
2017,85066000,85066000,identity
2017,85068000,85068000,identity
2017,85069000,85069000,identity
2017,85071000,85071000,identity
2017,85072001,85072001,identity
2017,85073001,85073001,identity
2017,85074001,85078091,concordance
2017,85075000,85075000,identity
2017,85076000,85076000,identity
2017,85078090,85078091,concordance
2017,85079000,85079000,identity
2017,85081105,85081105,identity
2017,85081909,85081909,identity
2017,85086005,85086005,identity
2017,85087005,85087005,identity
2017,85094000,85094000,identity
2017,85098080,85098080,identity
2017,85099095,85099095,identity
2017,85101000,85101000,identity
2017,85102000,85102000,identity
2017,85103000,85103000,identity
2017,85109001,85109001,identity
2017,85111000,85111000,identity
2017,85112000,85112000,identity
2017,85113000,85113000,identity
2017,85114000,85114000,identity
2017,85115000,85115000,identity
2017,85118000,85118000,identity
2017,85119000,85119000,identity
2017,85121000,85121000,identity
2017,85122000,85122000,identity
2017,85123000,85123000,identity
2017,85124000,85124000,identity
2017,85129000,85129000,identity
2017,85131000,85131000,identity
2017,85139000,85139000,identity
2017,85141010,85141100,concordance_split
2017,85141010,85141900,concordance_split
2017,85142020,85142020,identity
2017,85143030,85143100,concordance_split
2017,85143030,85143200,concordance_split
2017,85143030,85143900,concordance_split
2017,85144000,85144000,identity
2017,85149010,85149010,identity
2017,85151100,85151100,identity
2017,85151910,85151910,identity
2017,85152110,85152110,identity
2017,85152920,85152920,identity
2017,85153100,85153100,identity
2017,85153900,85153900,identity
2017,85158010,85158010,identity
2017,85159010,85159010,identity
2017,85161010,85161010,identity
2017,85161090,85161090,identity
2017,85162100,85162100,identity
2017,85162900,85162900,identity
2017,85163100,85163100,identity
2017,85163200,85163200,identity
2017,85163300,85163300,identity
2017,85164000,85164000,identity
2017,85165000,85165000,identity
2017,85166000,85166000,identity
2017,85167100,85167100,identity
2017,85167200,85167200,identity
2017,85167900,85167900,identity
2017,85168000,85168000,identity
2017,85169000,85169000,identity
2017,85171100,85171100,identity
2017,85171205,85171300,concordance_split
2017,85171205,85171400,concordance_split
2017,85171805,85171805,identity
2017,85176105,85176105,identity
2017,85176115,85176115,identity
2017,85176120,85176120,identity
2017,85176212,85176212,identity
2017,85176213,85176213,identity
2017,85176255,85176255,identity
2017,85176260,85176260,identity
2017,85176290,85176290,identity
2017,85176990,85176990,identity
2017,85177010,85177900,concordance
2017,85177020,85177100,concordance
2017,85177029,85177900,concordance
2017,85177090,85177900,concordance
2017,85181010,85181010,identity
2017,85181090,85181090,identity
2017,85182100,85182100,identity
2017,85182200,85182200,identity
2017,85182900,85182900,identity
2017,85183010,85183010,identity
2017,85184000,85184000,identity
2017,85185000,85185000,identity
2017,85189010,85189010,identity
2017,85192010,85192010,identity
2017,85193030,85193030,identity
2017,85195005,85198103,concordance_split
2017,85195005,85198191,concordance_split
2017,85198101,85198101,identity
2017,85198102,85198103,concordance
2017,85198190,85198191,concordance
2017,85198991,85198991,identity
2017,85211000,85211000,identity
2017,85219000,85219000,identity
2017,85221000,85221000,identity
2017,85229001,85229001,identity
2017,85232105,85232105,identity
2017,85232900,85232900,identity
2017,85232903,85232903,identity
2017,85232904,85232904,identity
2017,85232905,85232905,identity
2017,85234100,85234100,identity
2017,85234901,85234901,identity
2017,85234902,85234902,identity
2017,85234950,85234950,identity
2017,85234990,85234990,identity
2017,85235101,85235101,identity
2017,85235202,85235202,identity
2017,85235920,85235920,identity
2017,85238080,85238080,identity
2017,85255010,85255010,identity
2017,85256005,85256005,identity
2017,85258010,85258100,concordance_split
2017,85258010,85258200,concordance_split
2017,85258010,85258300,concordance_split
2017,85258010,85258920,concordance_split
2017,85258010,85258990,concordance_split
2017,85258010,88062190,concordance_split
2017,85258010,88062200,concordance_split
2017,85258010,88062290,concordance_split
2017,85258010,88062300,concordance_split
2017,85258010,88062390,concordance_split
2017,85258010,88062400,concordance_split
2017,85258010,88062490,concordance_split
2017,85258010,88062900,concordance_split
2017,85258010,88062990,concordance_split
2017,85258010,88069100,concordance_split
2017,85258010,88069190,concordance_split
2017,85258010,88069200,concordance_split
2017,85258010,88069290,concordance_split
2017,85258010,88069300,concordance_split
2017,85258010,88069390,concordance_split
2017,85258010,88069400,concordance_split
2017,85258010,88069490,concordance_split
2017,85258010,88069900,concordance_split
2017,85258010,88069990,concordance_split
2017,85258090,85258910,concordance_split
2017,85258090,88062190,concordance_split
2017,85258090,88062200,concordance_split
2017,85258090,88062290,concordance_split
2017,85258090,88062300,concordance_split
2017,85258090,88062390,concordance_split
2017,85258090,88062400,concordance_split
2017,85258090,88062490,concordance_split
2017,85258090,88062900,concordance_split
2017,85258090,88062990,concordance_split
2017,85258090,88069100,concordance_split
2017,85258090,88069190,concordance_split
2017,85258090,88069200,concordance_split
2017,85258090,88069290,concordance_split
2017,85258090,88069300,concordance_split
2017,85258090,88069390,concordance_split
2017,85258090,88069400,concordance_split
2017,85258090,88069490,concordance_split
2017,85258090,88069900,concordance_split
2017,85258090,88069990,concordance_split
2017,85261000,85261000,identity
2017,85269100,85269100,identity
2017,85269200,85269200,identity
2017,85271200,85271200,identity
2017,85271300,85271300,identity
2017,85271900,85271900,identity
2017,85272100,85272100,identity
2017,85272900,85272900,identity
2017,85279101,85279101,identity
2017,85279205,85279205,identity
2017,85279909,85279909,identity
2017,85284200,85284200,identity
2017,85284903,85284903,identity
2017,85285200,85285200,identity
2017,85285903,85285903,identity
2017,85286200,85286200,identity
2017,85286910,85286910,identity
2017,85287101,85287101,identity
2017,85287205,85287205,identity
2017,85287305,85287305,identity
2017,85291005,85291005,identity
2017,85299002,85299090,concordance
2017,85299010,85241200,concordance_split
2017,85299010,85249200,concordance_split
2017,85301000,85301000,identity
2017,85308000,85308000,identity
2017,85309000,85309000,identity
2017,85311000,85311000,identity
2017,85312000,85312000,identity
2017,85318000,85318000,identity
2017,85319000,85319000,identity
2017,85321000,85321000,identity
2017,85322100,85322100,identity
2017,85322200,85322200,identity
2017,85322300,85322300,identity
2017,85322400,85322400,identity
2017,85322500,85322500,identity
2017,85322900,85322900,identity
2017,85323000,85323000,identity
2017,85329000,85329000,identity
2017,85331000,85331000,identity
2017,85332100,85332100,identity
2017,85332900,85332900,identity
2017,85333100,85333100,identity
2017,85333900,85333900,identity
2017,85334000,85334000,identity
2017,85339000,85339000,identity
2017,85340000,85340000,identity
2017,85351000,85351000,identity
2017,85352100,85352100,identity
2017,85352900,85352900,identity
2017,85353000,85353000,identity
2017,85354000,85354000,identity
2017,85359000,85359000,identity
2017,85361000,85361000,identity
2017,85362000,85362000,identity
2017,85363000,85363000,identity
2017,85364100,85364100,identity
2017,85364900,85364900,identity
2017,85365000,85365000,identity
2017,85366100,85366100,identity
2017,85366900,85366900,identity
2017,85367010,85367010,identity
2017,85369000,85369000,identity
2017,85371000,85371000,identity
2017,85372000,85372000,identity
2017,85381000,85381000,identity
2017,85389010,85389010,identity
2017,85389090,85389090,identity
2017,85391000,85391000,identity
2017,85392100,85392100,identity
2017,85392200,85392200,identity
2017,85392900,85392900,identity
2017,85393100,85393100,identity
2017,85393200,85393200,identity
2017,85393901,85393901,identity
2017,85394100,85394100,identity
2017,85394900,85394900,identity
2017,85395000,85395100,concordance_split
2017,85395000,85395200,concordance_split
2017,85399000,85399091,concordance
2017,85401100,85401100,identity
2017,85401200,85401200,identity
2017,85402000,85402000,identity
2017,85404040,85404040,identity
2017,85406000,85406000,identity
2017,85407100,85407100,identity
2017,85407990,85407990,identity
2017,85408100,85408100,identity
2017,85408900,85408900,identity
2017,85409100,85409100,identity
2017,85409900,85409900,identity
2017,85411000,85411000,identity
2017,85412100,85412100,identity
2017,85412900,85412900,identity
2017,85413000,85413000,identity
2017,85414000,85414100,concordance_split
2017,85414000,85414200,concordance_split
2017,85414000,85414300,concordance_split
2017,85414000,85414900,concordance_split
2017,85415000,85415100,concordance_split
2017,85415000,85415900,concordance_split
2017,85416000,85416000,identity
2017,85419000,85419000,identity
2017,85423110,85423110,identity
2017,85423111,85423111,identity
2017,85423192,85423192,identity
2017,85423202,85423202,identity
2017,85423302,85423302,identity
2017,85423911,85423911,identity
2017,85423992,85423992,identity
2017,85429001,85429001,identity
2017,85431010,85431010,identity
2017,85432000,85432000,identity
2017,85433001,85433001,identity
2017,85437011,85434002,concordance_split
2017,85437011,85437070,concordance_split
2017,85439010,85439099,concordance
2017,85439090,85241100,concordance_split
2017,85439090,85241900,concordance_split
2017,85439090,85249101,concordance_split
2017,85439090,85249990,concordance_split
2017,85439090,85439099,concordance_split
2017,85441100,85441100,identity
2017,85441900,85441900,identity
2017,85442010,85442010,identity
2017,85442090,85442090,identity
2017,85443000,85443000,identity
2017,85444211,85444211,identity
2017,85444221,85444221,identity
2017,85444911,85444911,identity
2017,85444921,85444921,identity
2017,85446000,85446000,identity
2017,85447000,85447000,identity
2017,85451100,85451100,identity
2017,85451900,85451900,identity
2017,85452000,85452000,identity
2017,85459000,85459000,identity
2017,85461000,85461000,identity
2017,85462000,85462000,identity
2017,85469000,85469000,identity
2017,85471000,85471000,identity
2017,85472000,85472000,identity
2017,85479030,85479030,identity
2017,85481001,85491100,concordance_split
2017,85481001,85491200,concordance_split
2017,85481001,85491300,concordance_split
2017,85481001,85491400,concordance_split
2017,85481001,85491900,concordance_split
2017,85489020,85480010,concordance
2017,86011000,86011000,identity
2017,86012000,86012000,identity
2017,86021000,86021000,identity
2017,86029000,86029000,identity
2017,86031000,86031000,identity
2017,86039000,86039000,identity
2017,86040000,86040000,identity
2017,86050000,86050000,identity
2017,86061000,86061000,identity
2017,86063000,86063000,identity
2017,86069120,86069120,identity
2017,86069200,86069200,identity
2017,86069900,86069900,identity
2017,86071100,86071100,identity
2017,86071200,86071200,identity
2017,86071900,86071900,identity
2017,86072100,86072100,identity
2017,86072900,86072900,identity
2017,86073000,86073000,identity
2017,86079100,86079100,identity
2017,86079900,86079900,identity
2017,86080000,86080000,identity
2017,86090000,86090000,identity
2017,87011000,87011000,identity
2017,87012000,87012100,concordance_split
2017,87012000,87012200,concordance_split
2017,87012000,87012300,concordance_split
2017,87012000,87012400,concordance_split
2017,87012000,87012900,concordance_split
2017,87013000,87013000,identity
2017,87019100,87019100,identity
2017,87019200,87019200,identity
2017,87019300,87019300,identity
2017,87019400,87019400,identity
2017,87019500,87019500,identity
2017,87021031,87021031,identity
2017,87022000,87022000,identity
2017,87023000,87023000,identity
2017,87024000,87024000,identity
2017,87029041,87029041,identity
2017,87031030,87031030,identity
2017,87032126,87032126,identity
2017,87032231,87032231,identity
2017,87032311,87032311,identity
2017,87032330,87032330,identity
2017,87032331,87032331,identity
2017,87032411,87032411,identity
2017,87032430,87032430,identity
2017,87032431,87032431,identity
2017,87033131,87033131,identity
2017,87033241,87033241,identity
2017,87033311,87033311,identity
2017,87033331,87033331,identity
2017,87033332,87033332,identity
2017,87034000,87034000,identity
2017,87035000,87035000,identity
2017,87036000,87036000,identity
2017,87037000,87037000,identity
2017,87038000,87038000,identity
2017,87039011,87039011,identity
2017,87039030,87039030,identity
2017,87039031,87039031,identity
2017,87041010,87041010,identity
2017,87041020,87041020,identity
2017,87042110,87042120,concordance
2017,87042121,87042131,concordance
2017,87042129,87042139,concordance_split
2017,87042129,87044100,concordance_split
2017,87042210,87042220,concordance
2017,87042221,87042231,concordance_split
2017,87042221,87044200,concordance_split
2017,87042229,87042239,concordance
2017,87042310,87042320,concordance
2017,87042321,87042331,concordance_split
2017,87042321,87044300,concordance_split
2017,87042329,87042339,concordance
2017,87043110,87043120,concordance_split
2017,87043110,87045100,concordance_split
2017,87043121,87043131,concordance
2017,87043129,87043139,concordance
2017,87043200,87043211,concordance_split
2017,87043200,87045200,concordance_split
2017,87049030,87046000,concordance_split
2017,87049030,87049031,concordance_split
2017,87049030,87082200,concordance_split
2017,87051030,87051030,identity
2017,87052010,87052010,identity
2017,87052020,87052020,identity
2017,87053000,87053000,identity
